2013 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Event:17496 Phase:FinalResults Generated:2014-10-28T11:22:52 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,218,Indi,58642,Special Hospital Team 3,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,37,38.54
VIC,218,Indi,58642,Special Hospital Team 3,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,59,61.46
VIC,218,Indi,4091,Springhurst,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,85,47.75
VIC,218,Indi,4091,Springhurst,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,93,52.25
VIC,218,Indi,4089,St James,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,36,28.35
VIC,218,Indi,4089,St James,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,91,71.65
VIC,218,Indi,4092,Stanley,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,142,66.67
VIC,218,Indi,4092,Stanley,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,71,33.33
VIC,218,Indi,4360,Swanpool,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,110,37.54
VIC,218,Indi,4360,Swanpool,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,183,62.46
VIC,218,Indi,4362,Taggerty,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,94,41.23
VIC,218,Indi,4362,Taggerty,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,134,58.77
VIC,218,Indi,4095,Tallangatta,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,332,49.55
VIC,218,Indi,4095,Tallangatta,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,338,50.45
VIC,218,Indi,4096,Tallangatta Valley,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,30,39.47
VIC,218,Indi,4096,Tallangatta Valley,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,46,60.53
VIC,218,Indi,4065,Tangambalanga,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,238,42.81
VIC,218,Indi,4065,Tangambalanga,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,318,57.19
VIC,218,Indi,4097,Tarrawingee,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,92,54.76
VIC,218,Indi,4097,Tarrawingee,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,76,45.24
VIC,218,Indi,4098,Tatong,23288,McGOWAN,Cathy,2,Y,N,IND,Independent,59,44.03
VIC,218,Indi,4098,Tatong,23528,MIRABELLA,Sophie,4,N,Y,LP,Liberal,75,55.97
