2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for SA [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:51 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
SA,179,Adelaide,64715,Glynde ADELAIDE PPVC,24370,SCALI,Vincent,3,N,N,PUP,Palmer United Party,23,1.53
SA,179,Adelaide,64715,Glynde ADELAIDE PPVC,23637,GARCIA,Carmen,4,N,N,LP,Liberal,868,18.28
SA,179,Adelaide,64715,Glynde ADELAIDE PPVC,25001,LEE,Peter,5,N,N,FFP,Family First,38,0.73
SA,179,Adelaide,64715,Glynde ADELAIDE PPVC,24875,BEACH,Ruth,6,N,N,GRN,Australian Greens,106,-7.93
SA,179,Adelaide,64715,Glynde ADELAIDE PPVC,999,Informal,Informal,999,N,N,,Informal,54,-0.04
SA,179,Adelaide,6871,Goodwood,24884,LAZAROU,Liah,1,N,N,SAL,Socialist Alliance,38,1.02
SA,179,Adelaide,6871,Goodwood,23971,ELLIS,Kate,2,Y,Y,ALP,Australian Labor Party,747,-4.06
SA,179,Adelaide,6871,Goodwood,24370,SCALI,Vincent,3,N,N,PUP,Palmer United Party,30,1.82
SA,179,Adelaide,6871,Goodwood,23637,GARCIA,Carmen,4,N,N,LP,Liberal,546,6.67
SA,179,Adelaide,6871,Goodwood,25001,LEE,Peter,5,N,N,FFP,Family First,20,-0.01
SA,179,Adelaide,6871,Goodwood,24875,BEACH,Ruth,6,N,N,GRN,Australian Greens,267,-3.68
SA,179,Adelaide,6871,Goodwood,999,Informal,Informal,999,N,N,,Informal,58,-1.5
SA,179,Adelaide,6872,Goodwood Park,24884,LAZAROU,Liah,1,N,N,SAL,Socialist Alliance,15,0.45
SA,179,Adelaide,6872,Goodwood Park,23971,ELLIS,Kate,2,Y,Y,ALP,Australian Labor Party,399,-0.36
SA,179,Adelaide,6872,Goodwood Park,24370,SCALI,Vincent,3,N,N,PUP,Palmer United Party,15,1.7
SA,179,Adelaide,6872,Goodwood Park,23637,GARCIA,Carmen,4,N,N,LP,Liberal,357,5.67
SA,179,Adelaide,6872,Goodwood Park,25001,LEE,Peter,5,N,N,FFP,Family First,12,0.11
SA,179,Adelaide,6872,Goodwood Park,24875,BEACH,Ruth,6,N,N,GRN,Australian Greens,83,-6.86
SA,179,Adelaide,6872,Goodwood Park,999,Informal,Informal,999,N,N,,Informal,33,-0.57
SA,179,Adelaide,6663,Greenacres,24884,LAZAROU,Liah,1,N,N,SAL,Socialist Alliance,13,0.34
SA,179,Adelaide,6663,Greenacres,23971,ELLIS,Kate,2,Y,Y,ALP,Australian Labor Party,770,-1.71
SA,179,Adelaide,6663,Greenacres,24370,SCALI,Vincent,3,N,N,PUP,Palmer United Party,56,3.57
SA,179,Adelaide,6663,Greenacres,23637,GARCIA,Carmen,4,N,N,LP,Liberal,575,6.89
SA,179,Adelaide,6663,Greenacres,25001,LEE,Peter,5,N,N,FFP,Family First,48,-1.7
SA,179,Adelaide,6663,Greenacres,24875,BEACH,Ruth,6,N,N,GRN,Australian Greens,105,-5.3
SA,179,Adelaide,6663,Greenacres,999,Informal,Informal,999,N,N,,Informal,117,-1.42
SA,179,Adelaide,6671,Hampstead Gardens,24884,LAZAROU,Liah,1,N,N,SAL,Socialist Alliance,7,0.25
SA,179,Adelaide,6671,Hampstead Gardens,23971,ELLIS,Kate,2,Y,Y,ALP,Australian Labor Party,354,-8.44
SA,179,Adelaide,6671,Hampstead Gardens,24370,SCALI,Vincent,3,N,N,PUP,Palmer United Party,33,3.95
SA,179,Adelaide,6671,Hampstead Gardens,23637,GARCIA,Carmen,4,N,N,LP,Liberal,363,8.26
SA,179,Adelaide,6671,Hampstead Gardens,25001,LEE,Peter,5,N,N,FFP,Family First,24,0.02
SA,179,Adelaide,6671,Hampstead Gardens,24875,BEACH,Ruth,6,N,N,GRN,Australian Greens,55,-2.45
SA,179,Adelaide,6671,Hampstead Gardens,999,Informal,Informal,999,N,N,,Informal,47,0.33
SA,179,Adelaide,7066,Hindmarsh,24884,LAZAROU,Liah,1,N,N,SAL,Socialist Alliance,1,0.54
SA,179,Adelaide,7066,Hindmarsh,23971,ELLIS,Kate,2,Y,Y,ALP,Australian Labor Party,92,2.37
SA,179,Adelaide,7066,Hindmarsh,24370,SCALI,Vincent,3,N,N,PUP,Palmer United Party,5,2.72
SA,179,Adelaide,7066,Hindmarsh,23637,GARCIA,Carmen,4,N,N,LP,Liberal,62,8.92
SA,179,Adelaide,7066,Hindmarsh,25001,LEE,Peter,5,N,N,FFP,Family First,1,-1.37
SA,179,Adelaide,7066,Hindmarsh,24875,BEACH,Ruth,6,N,N,GRN,Australian Greens,23,-12.23
SA,179,Adelaide,7066,Hindmarsh,999,Informal,Informal,999,N,N,,Informal,8,-1.24
SA,179,Adelaide,6878,Hyde Park,24884,LAZAROU,Liah,1,N,N,SAL,Socialist Alliance,6,0.09
SA,179,Adelaide,6878,Hyde Park,23971,ELLIS,Kate,2,Y,Y,ALP,Australian Labor Party,338,-5.01
SA,179,Adelaide,6878,Hyde Park,24370,SCALI,Vincent,3,N,N,PUP,Palmer United Party,15,1.03
SA,179,Adelaide,6878,Hyde Park,23637,GARCIA,Carmen,4,N,N,LP,Liberal,1005,6.87
SA,179,Adelaide,6878,Hyde Park,25001,LEE,Peter,5,N,N,FFP,Family First,15,0.08
SA,179,Adelaide,6878,Hyde Park,24875,BEACH,Ruth,6,N,N,GRN,Australian Greens,74,-2.25
SA,179,Adelaide,6878,Hyde Park,999,Informal,Informal,999,N,N,,Informal,24,-0.6
SA,179,Adelaide,7303,Kent Town,24884,LAZAROU,Liah,1,N,N,SAL,Socialist Alliance,8,1.18
SA,179,Adelaide,7303,Kent Town,23971,ELLIS,Kate,2,Y,Y,ALP,Australian Labor Party,214,-3.53
SA,179,Adelaide,7303,Kent Town,24370,SCALI,Vincent,3,N,N,PUP,Palmer United Party,15,2.49
SA,179,Adelaide,7303,Kent Town,23637,GARCIA,Carmen,4,N,N,LP,Liberal,279,4.04
SA,179,Adelaide,7303,Kent Town,25001,LEE,Peter,5,N,N,FFP,Family First,12,1.98
SA,179,Adelaide,7303,Kent Town,24875,BEACH,Ruth,6,N,N,GRN,Australian Greens,75,-4.07
SA,179,Adelaide,7303,Kent Town,999,Informal,Informal,999,N,N,,Informal,19,1.14
SA,179,Adelaide,7067,Keswick,24884,LAZAROU,Liah,1,N,N,SAL,Socialist Alliance,7,0.57
SA,179,Adelaide,7067,Keswick,23971,ELLIS,Kate,2,Y,Y,ALP,Australian Labor Party,289,-5.36
SA,179,Adelaide,7067,Keswick,24370,SCALI,Vincent,3,N,N,PUP,Palmer United Party,20,3.04
SA,179,Adelaide,7067,Keswick,23637,GARCIA,Carmen,4,N,N,LP,Liberal,251,5.95
SA,179,Adelaide,7067,Keswick,25001,LEE,Peter,5,N,N,FFP,Family First,13,-0.76
SA,179,Adelaide,7067,Keswick,24875,BEACH,Ruth,6,N,N,GRN,Australian Greens,78,-1.51
SA,179,Adelaide,7067,Keswick,999,Informal,Informal,999,N,N,,Informal,38,-0.73
SA,179,Adelaide,6668,Kilburn,24884,LAZAROU,Liah,1,N,N,SAL,Socialist Alliance,37,0.62
SA,179,Adelaide,6668,Kilburn,23971,ELLIS,Kate,2,Y,Y,ALP,Australian Labor Party,997,2.38
SA,179,Adelaide,6668,Kilburn,24370,SCALI,Vincent,3,N,N,PUP,Palmer United Party,43,2.7
SA,179,Adelaide,6668,Kilburn,23637,GARCIA,Carmen,4,N,N,LP,Liberal,363,0.96
SA,179,Adelaide,6668,Kilburn,25001,LEE,Peter,5,N,N,FFP,Family First,62,0.18
SA,179,Adelaide,6668,Kilburn,24875,BEACH,Ruth,6,N,N,GRN,Australian Greens,91,-5.14
SA,179,Adelaide,6668,Kilburn,999,Informal,Informal,999,N,N,,Informal,123,-3.45
SA,179,Adelaide,12086,Kilkenny North (Adelaide),24884,LAZAROU,Liah,1,N,N,SAL,Socialist Alliance,3,0.12
SA,179,Adelaide,12086,Kilkenny North (Adelaide),23971,ELLIS,Kate,2,Y,Y,ALP,Australian Labor Party,195,4.14
