2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for QLD [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:58 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
QLD,304,Blair,6353,Churchill,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,15,0.83
QLD,304,Blair,6353,Churchill,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,540,-6.63
QLD,304,Blair,6353,Churchill,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,260,14.34
QLD,304,Blair,6353,Churchill,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,66,-5.84
QLD,304,Blair,6353,Churchill,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,24,1.32
QLD,304,Blair,6353,Churchill,999,Informal,Informal,999,N,N,,Informal,104,-1.27
QLD,304,Blair,47714,Chuwar,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,5,-12.4
QLD,304,Blair,47714,Chuwar,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,50,1.62
QLD,304,Blair,47714,Chuwar,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,5,3.25
QLD,304,Blair,47714,Chuwar,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,0,0
QLD,304,Blair,47714,Chuwar,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,60,-2.63
QLD,304,Blair,47714,Chuwar,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,19,12.34
QLD,304,Blair,47714,Chuwar,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,12,-0.87
QLD,304,Blair,47714,Chuwar,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,3,1.95
QLD,304,Blair,47714,Chuwar,999,Informal,Informal,999,N,N,,Informal,6,-2.82
QLD,304,Blair,55256,Collingwood Park (Blair),24847,DENMAN,Elwyn,1,N,N,FFP,Family First,42,-2.5
QLD,304,Blair,55256,Collingwood Park (Blair),23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,540,2.08
QLD,304,Blair,55256,Collingwood Park (Blair),24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,18,1.63
QLD,304,Blair,55256,Collingwood Park (Blair),23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,6,0.54
QLD,304,Blair,55256,Collingwood Park (Blair),23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,303,-2.49
QLD,304,Blair,55256,Collingwood Park (Blair),23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,141,12.81
QLD,304,Blair,55256,Collingwood Park (Blair),23858,RUDKIN,Clare,7,N,N,GRN,The Greens,35,-9.69
QLD,304,Blair,55256,Collingwood Park (Blair),23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,16,1.45
QLD,304,Blair,55256,Collingwood Park (Blair),999,Informal,Informal,999,N,N,,Informal,119,1
QLD,304,Blair,60352,Collingwood Park South,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,11,-2.68
QLD,304,Blair,60352,Collingwood Park South,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,157,4.85
QLD,304,Blair,60352,Collingwood Park South,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,3,0.99
QLD,304,Blair,60352,Collingwood Park South,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,1,0.33
QLD,304,Blair,60352,Collingwood Park South,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,71,-6.58
QLD,304,Blair,60352,Collingwood Park South,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,33,10.89
QLD,304,Blair,60352,Collingwood Park South,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,19,-6.6
QLD,304,Blair,60352,Collingwood Park South,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,8,2.64
QLD,304,Blair,60352,Collingwood Park South,999,Informal,Informal,999,N,N,,Informal,32,0.8
QLD,304,Blair,6355,Coominya,24847,DENMAN,Elwyn,1,N,N,FFP,Family First,18,-2.1
QLD,304,Blair,6355,Coominya,23727,NEUMANN,Shayne Kenneth,2,Y,Y,ALP,Australian Labor Party,235,-3
QLD,304,Blair,6355,Coominya,24330,CHORLEY,Dale,3,N,N,KAP,Katter's Australian Party,37,5.19
QLD,304,Blair,6355,Coominya,23677,MACKIN,Anthony,4,N,N,RUA,Rise Up Australia Party,4,0.56
QLD,304,Blair,6355,Coominya,23799,HARDING,Teresa,5,N,N,LNP,Liberal National Party of Queensland,287,-5.32
QLD,304,Blair,6355,Coominya,23402,STANTON,Anthony John,6,N,N,PUP,Palmer United Party,102,14.31
QLD,304,Blair,6355,Coominya,23858,RUDKIN,Clare,7,N,N,GRN,The Greens,20,-5.45
QLD,304,Blair,6355,Coominya,23302,DEGUARA,Shannon,8,N,N,AIN,Australian Independents,10,1.4
