2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for WA [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:54 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
WA,235,Brand,65586,BLV Brand PPVC,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,0,0
WA,235,Brand,65586,BLV Brand PPVC,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,0,0
WA,235,Brand,65586,BLV Brand PPVC,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),1,8.33
WA,235,Brand,65586,BLV Brand PPVC,24378,BURDETT,Bob,8,N,N,AUC,Australian Christians,0,0
WA,235,Brand,65586,BLV Brand PPVC,23836,GORDIN,Donna,9,N,N,LP,Liberal,3,25
WA,235,Brand,65586,BLV Brand PPVC,999,Informal,Informal,999,N,N,,Informal,1,7.69
WA,235,Brand,7478,Calista,24435,NEWHOUSE,Andrew,1,N,N,FFP,Family First Party,53,-0.92
WA,235,Brand,7478,Calista,23628,LAWRENCE,Craig Walker,2,N,N,PUP,Palmer United Party,211,9.53
WA,235,Brand,7478,Calista,24035,GRAY,Gary,3,Y,Y,ALP,Australian Labor Party,1078,1.25
WA,235,Brand,7478,Calista,23385,LE-COCQ,Mick,4,N,N,CEC,Citizens Electoral Council,5,0.23
WA,235,Brand,7478,Calista,25021,YOUNG,Paul James,5,N,N,DEM,Australian Democrats,14,0.63
WA,235,Brand,7478,Calista,24021,IRIKS,Gabrielle Lisanne,6,N,N,RUA,Rise Up Australia Party,17,0.77
WA,235,Brand,7478,Calista,24026,JECKS,Dawn,7,N,N,GRN,The Greens (WA),180,-8.73
