2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [Event:17496 Phase:FinalResults Generated:2014-10-28T11:22:10 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,197,Aston,63158,Boronia ASTON PPVC,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,2083,4.72
VIC,197,Aston,63158,Boronia ASTON PPVC,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,164,3.99
VIC,197,Aston,63158,Boronia ASTON PPVC,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,99,0.4
VIC,197,Aston,63158,Boronia ASTON PPVC,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,124,0.93
VIC,197,Aston,63158,Boronia ASTON PPVC,999,Informal,Informal,999,N,N,,Informal,236,1.8
VIC,197,Aston,4272,Boronia Central (Aston),23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,119,-8.29
VIC,197,Aston,4272,Boronia Central (Aston),24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,3,0.86
VIC,197,Aston,4272,Boronia Central (Aston),23387,RAYMOND,Steve,3,N,N,GRN,The Greens,32,-1.9
VIC,197,Aston,4272,Boronia Central (Aston),23474,TUDGE,Alan,4,Y,Y,LP,Liberal,147,1.77
VIC,197,Aston,4272,Boronia Central (Aston),23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,16,4.6
VIC,197,Aston,4272,Boronia Central (Aston),24975,FOSTER,Tony,6,N,N,FFP,Family First Party,19,2.91
VIC,197,Aston,4272,Boronia Central (Aston),23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,12,0.54
VIC,197,Aston,4272,Boronia Central (Aston),999,Informal,Informal,999,N,N,,Informal,20,0.95
VIC,197,Aston,4273,Boronia East,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,193,-3.69
VIC,197,Aston,4273,Boronia East,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,0,0
VIC,197,Aston,4273,Boronia East,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,51,-3.72
VIC,197,Aston,4273,Boronia East,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,188,2.95
VIC,197,Aston,4273,Boronia East,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,22,4.5
VIC,197,Aston,4273,Boronia East,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,11,0.25
VIC,197,Aston,4273,Boronia East,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,24,0.78
VIC,197,Aston,4273,Boronia East,999,Informal,Informal,999,N,N,,Informal,28,-0.04
VIC,197,Aston,4274,Boronia North,23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,623,-7.09
VIC,197,Aston,4274,Boronia North,24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,13,0.73
VIC,197,Aston,4274,Boronia North,23387,RAYMOND,Steve,3,N,N,GRN,The Greens,143,-2.98
VIC,197,Aston,4274,Boronia North,23474,TUDGE,Alan,4,Y,Y,LP,Liberal,785,3.26
VIC,197,Aston,4274,Boronia North,23621,WATT,Bradley Walter,5,N,N,PUP,Palmer United Party,95,5.3
VIC,197,Aston,4274,Boronia North,24975,FOSTER,Tony,6,N,N,FFP,Family First Party,65,1.36
VIC,197,Aston,4274,Boronia North,23850,JENKINS,Charity,7,N,N,ASXP,Sex Party,68,0.17
VIC,197,Aston,4274,Boronia North,999,Informal,Informal,999,N,N,,Informal,101,-0.26
VIC,197,Aston,30188,Divisional Office (PREPOLL),23382,EVANS,Rupert,1,N,N,ALP,Australian Labor Party,59,-6.01
VIC,197,Aston,30188,Divisional Office (PREPOLL),24155,SPEER,Jennifer,2,N,N,RUA,Rise Up Australia Party,5,2.27
