2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for TAS [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:49 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
TAS,192,Bass,33906,Launceston BASS PPVC,23546,DOBSON,Christopher Lee,3,N,N,PUP,Palmer United Party,163,3.07
TAS,192,Bass,33906,Launceston BASS PPVC,24170,BERGMAN,Christine,4,N,N,FFP,Family First,91,1.72
TAS,192,Bass,33906,Launceston BASS PPVC,23464,LYONS,Geoff,5,N,Y,ALP,Australian Labor Party,1434,-11.71
TAS,192,Bass,33906,Launceston BASS PPVC,23452,LANDON-LANE,Lucy,6,N,N,GRN,Australian Greens,526,-8.26
TAS,192,Bass,33906,Launceston BASS PPVC,24643,CHOI,Jin-oh,7,N,N,SPA,Secular Party of Australia,30,0.57
TAS,192,Bass,33906,Launceston BASS PPVC,999,Informal,Informal,999,N,N,,Informal,146,0.27
TAS,192,Bass,8312,Launceston Central,24794,KROEZE,Ray,1,N,N,AUC,Australian Christians,17,1.65
TAS,192,Bass,8312,Launceston Central,23294,NIKOLIC,Andrew,2,Y,N,LP,Liberal,452,7.59
TAS,192,Bass,8312,Launceston Central,23546,DOBSON,Christopher Lee,3,N,N,PUP,Palmer United Party,33,3.21
TAS,192,Bass,8312,Launceston Central,24170,BERGMAN,Christine,4,N,N,FFP,Family First,22,2.14
TAS,192,Bass,8312,Launceston Central,23464,LYONS,Geoff,5,N,Y,ALP,Australian Labor Party,344,-2.75
TAS,192,Bass,8312,Launceston Central,23452,LANDON-LANE,Lucy,6,N,N,GRN,Australian Greens,150,-10.89
TAS,192,Bass,8312,Launceston Central,24643,CHOI,Jin-oh,7,N,N,SPA,Secular Party of Australia,11,1.07
TAS,192,Bass,8312,Launceston Central,999,Informal,Informal,999,N,N,,Informal,36,0.51
TAS,192,Bass,8316,Lebrina,24794,KROEZE,Ray,1,N,N,AUC,Australian Christians,1,0.39
TAS,192,Bass,8316,Lebrina,23294,NIKOLIC,Andrew,2,Y,N,LP,Liberal,130,11.84
TAS,192,Bass,8316,Lebrina,23546,DOBSON,Christopher Lee,3,N,N,PUP,Palmer United Party,19,7.39
TAS,192,Bass,8316,Lebrina,24170,BERGMAN,Christine,4,N,N,FFP,Family First,8,3.11
TAS,192,Bass,8316,Lebrina,23464,LYONS,Geoff,5,N,Y,ALP,Australian Labor Party,72,-6.66
TAS,192,Bass,8316,Lebrina,23452,LANDON-LANE,Lucy,6,N,N,GRN,Australian Greens,26,-12.4
TAS,192,Bass,8316,Lebrina,24643,CHOI,Jin-oh,7,N,N,SPA,Secular Party of Australia,1,0.39
TAS,192,Bass,8316,Lebrina,999,Informal,Informal,999,N,N,,Informal,12,0.98
TAS,192,Bass,8616,Legana (Bass),24794,KROEZE,Ray,1,N,N,AUC,Australian Christians,55,3.35
TAS,192,Bass,8616,Legana (Bass),23294,NIKOLIC,Andrew,2,Y,N,LP,Liberal,882,9.8
TAS,192,Bass,8616,Legana (Bass),23546,DOBSON,Christopher Lee,3,N,N,PUP,Palmer United Party,74,4.5
TAS,192,Bass,8616,Legana (Bass),24170,BERGMAN,Christine,4,N,N,FFP,Family First,47,2.86
TAS,192,Bass,8616,Legana (Bass),23464,LYONS,Geoff,5,N,Y,ALP,Australian Labor Party,478,-10
TAS,192,Bass,8616,Legana (Bass),23452,LANDON-LANE,Lucy,6,N,N,GRN,Australian Greens,101,-9.57
TAS,192,Bass,8616,Legana (Bass),24643,CHOI,Jin-oh,7,N,N,SPA,Secular Party of Australia,6,0.37
TAS,192,Bass,8616,Legana (Bass),999,Informal,Informal,999,N,N,,Informal,64,1.09
TAS,192,Bass,8319,Lilydale,24794,KROEZE,Ray,1,N,N,AUC,Australian Christians,3,0.48
TAS,192,Bass,8319,Lilydale,23294,NIKOLIC,Andrew,2,Y,N,LP,Liberal,288,13.28
TAS,192,Bass,8319,Lilydale,23546,DOBSON,Christopher Lee,3,N,N,PUP,Palmer United Party,33,5.29
TAS,192,Bass,8319,Lilydale,24170,BERGMAN,Christine,4,N,N,FFP,Family First,9,1.44
TAS,192,Bass,8319,Lilydale,23464,LYONS,Geoff,5,N,Y,ALP,Australian Labor Party,201,-5.83
TAS,192,Bass,8319,Lilydale,23452,LANDON-LANE,Lucy,6,N,N,GRN,Australian Greens,87,-14.03
