2013 Federal Election House of Representatives First Preferences By Candidate By Polling Place for NT [Event:17496 Phase:FinalResults Generated:2014-10-28T11:21:48 Cycle:570ee0da-3d7a-4f7e-8aa1-3c32a4f287ed Created:2014-05-16T14:24:09 Environment:PROD Site:PARKES Server:ACT01 Version:9.1.17.21449]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
NT,306,Lingiari,65576,BLV Lingiari PPVC,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,0,0
NT,306,Lingiari,65576,BLV Lingiari PPVC,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,0,0
NT,306,Lingiari,65576,BLV Lingiari PPVC,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,0,0
NT,306,Lingiari,65576,BLV Lingiari PPVC,999,Informal,Informal,999,N,N,,Informal,0,0
NT,306,Lingiari,8707,Braitling,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,6,-1.55
NT,306,Lingiari,8707,Braitling,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,85,-5.88
NT,306,Lingiari,8707,Braitling,24971,GOULD,Alf,3,N,N,IND,Independent,14,1.36
NT,306,Lingiari,8707,Braitling,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),488,13.84
NT,306,Lingiari,8707,Braitling,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,13,1.26
NT,306,Lingiari,8707,Braitling,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,32,3.11
NT,306,Lingiari,8707,Braitling,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,45,4.37
NT,306,Lingiari,8707,Braitling,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,346,-1.6
NT,306,Lingiari,8707,Braitling,999,Informal,Informal,999,N,N,,Informal,67,-0.83
NT,306,Lingiari,58672,Casuarina LINGIARI PPVC,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,2,-2.5
NT,306,Lingiari,58672,Casuarina LINGIARI PPVC,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,7,-4.18
NT,306,Lingiari,58672,Casuarina LINGIARI PPVC,24971,GOULD,Alf,3,N,N,IND,Independent,2,2
NT,306,Lingiari,58672,Casuarina LINGIARI PPVC,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),42,16.32
NT,306,Lingiari,58672,Casuarina LINGIARI PPVC,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,1,1
NT,306,Lingiari,58672,Casuarina LINGIARI PPVC,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,9,9
NT,306,Lingiari,58672,Casuarina LINGIARI PPVC,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,0,0
NT,306,Lingiari,58672,Casuarina LINGIARI PPVC,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,37,-12.5
NT,306,Lingiari,58672,Casuarina LINGIARI PPVC,999,Informal,Informal,999,N,N,,Informal,7,-3.46
NT,306,Lingiari,8886,Christmas Island,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,5,-0.63
NT,306,Lingiari,8886,Christmas Island,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,34,-1.25
NT,306,Lingiari,8886,Christmas Island,24971,GOULD,Alf,3,N,N,IND,Independent,2,0.58
NT,306,Lingiari,8886,Christmas Island,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),60,-5.77
NT,306,Lingiari,8886,Christmas Island,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,4,1.17
NT,306,Lingiari,8886,Christmas Island,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,20,5.83
NT,306,Lingiari,8886,Christmas Island,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,4,1.17
NT,306,Lingiari,8886,Christmas Island,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,214,2.16
NT,306,Lingiari,8886,Christmas Island,999,Informal,Informal,999,N,N,,Informal,26,2.82
NT,306,Lingiari,65580,Christmas Island INTERSTATE PPVC,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,0,-2.09
NT,306,Lingiari,65580,Christmas Island INTERSTATE PPVC,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,0,-11.16
NT,306,Lingiari,65580,Christmas Island INTERSTATE PPVC,24971,GOULD,Alf,3,N,N,IND,Independent,0,0
NT,306,Lingiari,65580,Christmas Island INTERSTATE PPVC,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),0,-23.26
NT,306,Lingiari,65580,Christmas Island INTERSTATE PPVC,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,0,0
NT,306,Lingiari,65580,Christmas Island INTERSTATE PPVC,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,0,0
NT,306,Lingiari,65580,Christmas Island INTERSTATE PPVC,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,0,0
NT,306,Lingiari,65580,Christmas Island INTERSTATE PPVC,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,0,-60.23
NT,306,Lingiari,65580,Christmas Island INTERSTATE PPVC,999,Informal,Informal,999,N,N,,Informal,0,-4.23
NT,306,Lingiari,34174,Christmas Island PPVC,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,0,0
NT,306,Lingiari,34174,Christmas Island PPVC,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,4,3.77
NT,306,Lingiari,34174,Christmas Island PPVC,24971,GOULD,Alf,3,N,N,IND,Independent,1,0.94
NT,306,Lingiari,34174,Christmas Island PPVC,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),31,29.25
NT,306,Lingiari,34174,Christmas Island PPVC,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,1,0.94
NT,306,Lingiari,34174,Christmas Island PPVC,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,6,5.66
NT,306,Lingiari,34174,Christmas Island PPVC,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,0,0
NT,306,Lingiari,34174,Christmas Island PPVC,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,63,59.43
NT,306,Lingiari,34174,Christmas Island PPVC,999,Informal,Informal,999,N,N,,Informal,1,0.93
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,15,0.68
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,42,-5.02
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,24971,GOULD,Alf,3,N,N,IND,Independent,14,2.41
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),262,2.18
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,24197,McCARTHY,Regina,5,N,N,RUA,Rise Up Australia Party,9,1.55
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,23798,HEDLAND,Trevor,6,N,N,PUP,Palmer United Party,26,4.48
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,24213,LECHLEITNER,Kenneth Immanuel,7,N,N,FNPP,A.F.N.P.P.,7,1.21
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,23522,SNOWDON,Warren,8,Y,Y,ALP,Australian Labor Party (Northern Territory) Branch,205,0.01
NT,306,Lingiari,58673,Darwin LINGIARI PPVC,999,Informal,Informal,999,N,N,,Informal,34,-0.06
NT,306,Lingiari,34133,Divisional Office (PREPOLL),23273,FLYNN,Peter,1,N,N,CEC,Citizens Electoral Council,0,-5.25
NT,306,Lingiari,34133,Divisional Office (PREPOLL),24775,SHAW,Barbara,2,N,N,GRN,Australian Greens,0,-0.08
NT,306,Lingiari,34133,Divisional Office (PREPOLL),24971,GOULD,Alf,3,N,N,IND,Independent,1,5.88
NT,306,Lingiari,34133,Divisional Office (PREPOLL),24864,MacFARLANE,Tina,4,N,N,CLP,Country Liberals (NT),9,-15.32
